session	sujet	numero	xc_real	xc	trial	stimuli	keyword	accuracy	rt_trial	conf	rt_conf	accuracy_pred	pred	rt_pred	lottery1	lottery2	gain	elicit	gain_pred	elicit_pred	payment_conf	payment_pred	payment_final
1	1	1	5	5	195	0	1	1	1.1367153963176	0.6	0.796634336187708	1	0.7	2.19156771634516	45	37	1	1	1	1	112	28	26
1	1	1	5	5	196	1	1	0	1.50062524820823	0.5	0.257791115112923	NaN	NaN	NaN	65	13	3	1	NaN	NaN	112	28	26
1	1	1	5	5	197	1	1	0	1.37744486636002	0.5	0.276158929467783	NaN	NaN	NaN	50	11	3	1	NaN	NaN	112	28	26
1	1	1	5	5	198	1	2	1	1.18799203258022	0.7	0.518061246664729	NaN	NaN	NaN	56	56	1	1	NaN	NaN	112	28	26
1	1	1	5	5	199	1	1	0	1.06624063815907	0.9	0.528799292704207	NaN	NaN	NaN	45	87	2	0	NaN	NaN	112	28	26
1	1	1	5	5	200	1	2	1	1.067362507699	0.8	0.914117237975006	1	0.6	1.57737999759411	66	67	1	1	4	0	112	28	26
1	2	2	3	3	1	0	2	0	1.31911637387675	0.8	0.483661196911271	NaN	NaN	NaN	51	58	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	2	0	1	1	1.1233000332606	1	0.375900618131709	NaN	NaN	NaN	41	89	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	3	1	1	0	1.87402990549454	0.8	0.224122188610636	NaN	NaN	NaN	58	28	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	4	0	2	0	1.11874226383152	0.8	0.355541405810072	NaN	NaN	NaN	76	59	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	5	0	2	0	1.12416512753698	0.8	1.37698521514176	0	0.8	5.27161682181759	81	46	3	1	3	1	78	38	22.4
1	2	2	3	3	6	0	1	1	1.43087356197357	1	1.19115551061986	NaN	NaN	NaN	85	53	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	7	0	1	1	1.15482569570595	1	0.382093783326127	NaN	NaN	NaN	45	11	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	8	1	2	1	2.15605166632959	0.7	3.15127981721525	NaN	NaN	NaN	47	58	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	9	1	2	1	1.06343335279162	1	0.414292286655837	NaN	NaN	NaN	97	98	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	10	1	2	1	1.0264634341358	1	0.362650248560385	1	0.8	3.99750048757051	58	25	1	1	1	1	78	38	22.4
1	2	2	3	3	11	1	2	1	1.8436491853201	0.5	0.587311389921524	NaN	NaN	NaN	90	8	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	12	1	2	1	1.02266242644982	1	0.383580106641602	NaN	NaN	NaN	99	68	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	13	1	2	1	1.09431425306248	0.9	0.516273859539069	NaN	NaN	NaN	74	94	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	14	1	2	1	1.21084603311392	0.8	0.572263887384906	NaN	NaN	NaN	41	32	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	15	1	2	1	0.944211826542596	1	0.404315950705495	1	0.8	0.902172641679499	65	68	1	1	1	1	78	38	22.4
1	2	2	3	3	16	1	2	1	0.949545647795458	1	0.505031869564846	NaN	NaN	NaN	72	62	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	17	1	2	1	0.928429315673566	1	0.436520363589807	NaN	NaN	NaN	88	35	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	18	0	1	1	1.10066844569083	0.8	0.401932436747302	NaN	NaN	NaN	83	59	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	19	1	1	0	1.11670435945343	0.8	0.361199642287829	NaN	NaN	NaN	81	0	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	20	0	2	0	0.979753355833236	0.7	0.733964204762742	0	0.8	1.08931621960801	65	35	2	0	2	0	78	38	22.4
1	2	2	3	3	21	1	2	1	1.19923152883275	0.7	0.320775176471216	NaN	NaN	NaN	58	32	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	22	0	1	1	1.28354321491061	0.7	0.337597668305534	NaN	NaN	NaN	78	1	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	23	1	1	0	1.11752732506211	0.9	0.442303724343219	NaN	NaN	NaN	44	3	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	24	0	1	1	1.10640215867461	0.9	0.383644707686472	NaN	NaN	NaN	68	5	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	25	1	1	0	1.21698802591272	0.8	0.449466903726716	0	0.8	5.05678324717519	81	40	3	1	3	1	78	38	22.4
1	2	2	3	3	26	1	2	1	1.22550891563806	0.8	0.746048176573822	NaN	NaN	NaN	85	42	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	27	1	2	1	1.41351156754463	0.7	0.693809938540653	NaN	NaN	NaN	73	26	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	28	0	1	1	1.11104079652723	0.9	0.53256287226759	NaN	NaN	NaN	72	55	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	29	0	2	0	0.99254520516406	0.9	0.522720691937138	NaN	NaN	NaN	89	25	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	30	1	2	1	1.02561189412081	0.9	0.306357985260547	1	0.8	0.733540484456171	62	35	1	1	1	1	78	38	22.4
1	2	2	3	3	31	1	1	0	1.2391049517566	0.6	0.455138995919697	NaN	NaN	NaN	43	94	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	32	1	2	1	1.02764542878067	1	0.308365270480863	NaN	NaN	NaN	94	65	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	33	1	1	0	1.20454503391302	0.9	0.34990367410137	NaN	NaN	NaN	77	8	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	34	0	2	0	1.05534739816285	0.8	0.462713856424671	NaN	NaN	NaN	49	39	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	35	1	1	0	1.05117549986171	1	0.378515023687214	0	0.7	1.90012508889777	46	70	2	0	2	0	78	38	22.4
1	2	2	3	3	36	0	2	0	1.0503753130426	0.6	0.706042889392847	NaN	NaN	NaN	63	36	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	37	1	2	1	0.975283567742008	1	0.482068603851076	NaN	NaN	NaN	42	45	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	38	1	1	0	1.41131946275636	0.7	0.436237959573191	NaN	NaN	NaN	76	30	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	39	1	2	1	1.00875520774862	0.7	0.418144096638571	NaN	NaN	NaN	44	40	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	40	1	2	1	1.03062322106707	0.6	0.494873712701519	1	0.7	0.787965633149725	95	93	3	1	3	1	78	38	22.4
1	2	2	3	3	41	1	1	0	1.02978702247055	0.9	0.949950038389943	NaN	NaN	NaN	75	66	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	42	1	2	1	0.748457506538398	1	0.375918272140552	NaN	NaN	NaN	70	87	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	43	1	1	0	1.12985029950796	0.7	0.406087637769815	NaN	NaN	NaN	71	7	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	44	0	1	1	1.21295092931468	0.6	0.341695425420767	NaN	NaN	NaN	50	33	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	45	0	1	1	1.1636215372193	0.7	0.318156521494529	1	0.6	0.827864060403954	50	89	1	1	1	1	78	38	22.4
1	2	2	3	3	46	0	1	1	1.26167618451218	0.6	0.292264482162864	NaN	NaN	NaN	85	31	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	47	1	2	1	1.85024356554932	0.7	0.521558979857218	NaN	NaN	NaN	79	79	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	48	0	2	0	1.36849808758343	0.8	0.434841112491995	NaN	NaN	NaN	68	92	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	49	1	2	1	1.0361222169151	1	0.540416684179945	NaN	NaN	NaN	43	62	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	50	0	2	0	1.12502497426176	0.9	0.297969623567042	0	0.7	2.09296227182858	82	21	2	0	3	1	78	38	22.4
1	2	2	3	3	51	1	2	1	1.20145525763583	0.7	0.58686528463295	NaN	NaN	NaN	72	9	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	52	1	2	1	0.920577347528888	0.9	0.28558770251766	NaN	NaN	NaN	89	15	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	53	1	2	1	0.924239032719197	1	0.336715076053224	NaN	NaN	NaN	44	74	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	54	1	1	0	1.17159728228144	0.8	0.574040761854121	NaN	NaN	NaN	91	18	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	55	0	2	0	1.29569221199854	0.8	0.412887977439823	0	0.7	2.95075603923033	43	65	2	0	2	0	78	38	22.4
1	2	2	3	3	56	1	2	1	3.42036391639631	0.7	1.6841211048486	NaN	NaN	NaN	96	55	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	57	1	2	1	0.953867093731969	1	0.413268714597507	NaN	NaN	NaN	93	56	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	58	1	1	0	0.933983330679621	0.8	0.610243765811902	NaN	NaN	NaN	64	86	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	59	1	2	1	1.05943222056085	0.7	0.458458100252756	NaN	NaN	NaN	56	1	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	60	1	2	1	1.00009635456008	0.8	0.473549145339348	1	0.7	0.945959991790005	65	85	1	1	1	1	78	38	22.4
1	2	2	3	3	61	0	1	1	1.34895337175767	0.7	0.456291122929542	NaN	NaN	NaN	70	86	4	0	NaN	NaN	78	38	22.4
1	2	2	3	3	62	0	2	0	0.959710760827147	0.7	0.31488961847208	NaN	NaN	NaN	51	59	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	63	1	1	0	1.03910330258368	0.8	0.495079221378546	NaN	NaN	NaN	80	2	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	64	1	2	1	0.94090466232883	1	0.392741422438121	NaN	NaN	NaN	53	24	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	65	1	2	1	0.999949059361097	0.9	0.281414970970218	1	0.8	3.03230263527803	59	45	1	1	1	1	78	38	22.4
1	2	2	3	3	66	1	2	1	1.02934895356811	0.7	0.573617901685793	NaN	NaN	NaN	46	39	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	67	1	1	0	1.1010037094813	0.8	0.658684875823383	NaN	NaN	NaN	68	86	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	68	0	2	0	1.57765745523211	0.7	0.500547684758203	NaN	NaN	NaN	40	71	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	69	0	2	0	0.973782968008163	0.7	0.448533740585845	NaN	NaN	NaN	42	11	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	70	1	2	1	1.10260096735074	0.6	0.356057176421018	1	0.6	1.24442448704212	57	78	1	1	1	1	78	38	22.4
1	2	2	3	3	71	1	1	0	1.0474410572926	0.7	0.430443760149501	NaN	NaN	NaN	55	3	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	72	0	2	0	1.21279163738582	0.6	0.381379995898897	NaN	NaN	NaN	44	22	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	73	0	2	0	0.943445173320652	0.8	0.33185119432892	NaN	NaN	NaN	65	77	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	74	0	1	1	1.0078244891658	0.7	0.529281256211107	NaN	NaN	NaN	58	44	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	75	0	2	0	1.01569515828232	0.6	0.352597568173223	0	0.6	10.6751796176613	76	68	3	1	3	1	78	38	22.4
1	2	2	3	3	76	0	2	0	0.907136305449239	0.6	0.456787146664283	NaN	NaN	NaN	94	66	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	77	1	2	1	0.990580133176263	0.6	0.712903757954337	NaN	NaN	NaN	66	74	4	0	NaN	NaN	78	38	22.4
1	2	2	3	3	78	0	2	0	0.948731686642714	0.7	0.944335323587438	NaN	NaN	NaN	75	71	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	79	1	2	1	0.958102730098472	0.8	0.585527348412143	NaN	NaN	NaN	76	49	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	80	0	2	0	0.930249233794893	1	0.3343496219386	0	0.7	1.21914994710096	92	65	2	0	3	1	78	38	22.4
1	2	2	3	3	81	0	1	1	0.956147264062747	1	0.287614163189573	NaN	NaN	NaN	89	78	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	82	1	2	1	0.879644834002829	1	0.21405046120708	NaN	NaN	NaN	63	25	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	83	1	1	0	0.942771972243645	0.9	0.410707845323486	NaN	NaN	NaN	61	30	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	84	1	1	0	0.919909262032161	0.9	0.284971108208993	NaN	NaN	NaN	61	59	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	85	0	1	1	0.934300365853414	0.8	0.273951171333465	1	0.8	1.21705634670434	90	28	3	1	3	1	78	38	22.4
1	2	2	3	3	86	1	1	0	0.960920731212536	0.8	0.364167546271347	NaN	NaN	NaN	96	88	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	87	1	1	0	0.913577315684233	0.5	0.358545216131461	NaN	NaN	NaN	45	65	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	88	1	2	1	0.935601532764122	0.8	0.235794181022357	NaN	NaN	NaN	41	55	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	89	0	1	1	0.836013741077477	0.6	0.708113975309971	NaN	NaN	NaN	61	90	4	0	NaN	NaN	78	38	22.4
1	2	2	3	3	90	0	1	1	0.941731471513049	0.7	0.321380396424502	1	0.7	0.826226971235883	75	7	3	1	3	1	78	38	22.4
1	2	2	3	3	91	1	2	1	0.925021731115703	1	0.273747741015541	NaN	NaN	NaN	41	38	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	92	1	1	0	0.944866640132386	0.5	0.308086445387744	NaN	NaN	NaN	82	97	4	0	NaN	NaN	78	38	22.4
1	2	2	3	3	93	0	1	1	0.937673882184026	0.5	0.301592879659438	NaN	NaN	NaN	86	73	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	94	1	1	0	0.915204949632607	0.5	0.375877018472238	NaN	NaN	NaN	45	37	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	95	1	2	1	0.972272169677308	0.7	0.270840158584178	1	0.7	2.48281552505432	57	35	1	1	1	1	78	38	22.4
1	2	2	3	3	96	1	1	0	0.981799915792362	0.8	0.295809536954039	NaN	NaN	NaN	64	74	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	97	1	1	0	1.08380626161234	0.8	0.521842018279131	NaN	NaN	NaN	96	5	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	98	1	1	0	0.987554100279522	0.9	0.733949988149107	NaN	NaN	NaN	55	66	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	99	0	1	1	0.953708511572768	1	0.428925905875076	NaN	NaN	NaN	59	100	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	100	1	1	0	1.10635590937745	0.7	0.383910735705285	0	0.7	0.879995493352908	66	13	2	0	2	0	78	38	22.4
1	2	2	3	3	101	0	1	1	0.927835993729968	0.9	0.284582599681016	NaN	NaN	NaN	92	20	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	102	0	1	1	1.12005710282683	0.8	0.428909403912257	NaN	NaN	NaN	61	48	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	103	1	2	1	0.954310967458878	0.9	0.301747569767031	NaN	NaN	NaN	45	18	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	104	1	1	0	1.14490725160722	1	0.220516388384567	NaN	NaN	NaN	52	93	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	105	0	2	0	1.59582102913118	0.7	0.364694056832377	0	0.9	1.64496724375567	76	2	3	1	2	0	78	38	22.4
1	2	2	3	3	106	1	1	0	1.02746761349699	0.6	0.892266501075937	NaN	NaN	NaN	90	64	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	107	0	2	0	1.80588953956903	0.6	0.246613773630088	NaN	NaN	NaN	60	22	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	108	0	1	1	0.961746728021535	0.9	0.244544474164286	NaN	NaN	NaN	42	7	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	109	1	1	0	1.01343534871121	0.9	0.278109884406149	NaN	NaN	NaN	74	56	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	110	1	2	1	0.958457545456622	0.9	0.265946018957038	1	0.8	1.06910662994051	60	21	1	1	1	1	78	38	22.4
1	2	2	3	3	111	0	1	1	0.824457838068338	0.9	0.185215582729143	NaN	NaN	NaN	91	78	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	112	0	2	0	0.9094151528363	0.9	0.195057386590634	NaN	NaN	NaN	84	14	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	113	1	2	1	0.847136182669783	1	0.0785124549292959	NaN	NaN	NaN	55	61	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	114	1	1	0	0.980281661693152	0.8	0.637879458790849	NaN	NaN	NaN	81	14	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	115	1	2	1	0.852294811181491	0.9	2.27540119132391	1	0.8	2.44372401540022	71	36	1	1	1	1	78	38	22.4
1	2	2	3	3	116	0	2	0	0.689973745960742	0.9	0.976038663327927	NaN	NaN	NaN	84	6	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	117	1	2	1	0.730857171110256	1	0.311384677686874	NaN	NaN	NaN	98	26	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	118	1	2	1	0.924011684305879	0.7	0.392780176698579	NaN	NaN	NaN	54	25	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	119	1	2	1	0.764082740500453	0.7	0.374914203879598	NaN	NaN	NaN	64	68	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	120	0	2	0	1.38333898672063	0.6	0.0894062817787926	0	0.8	0.69834695587997	69	82	4	0	2	0	78	38	22.4
1	2	2	3	3	121	0	1	1	0.847295511043922	0.9	0.222744956074166	NaN	NaN	NaN	62	49	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	122	0	2	0	0.845521854246908	0.9	0.156972558175767	NaN	NaN	NaN	79	45	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	123	1	2	1	1.24786487207457	1	0.000103551323263673	NaN	NaN	NaN	83	9	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	124	1	1	0	0.948163148957246	0.8	0.231537579566066	NaN	NaN	NaN	42	26	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	125	1	2	1	0.832467020488548	0.9	0.168763313839008	1	0.8	1.32029664787842	89	71	1	1	3	1	78	38	22.4
1	2	2	3	3	126	0	1	1	1.11399033354901	0.9	0.11085026802175	NaN	NaN	NaN	47	36	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	127	1	2	1	1.13822627632835	0.5	0.254318067985878	NaN	NaN	NaN	92	95	4	0	NaN	NaN	78	38	22.4
1	2	2	3	3	128	0	1	1	0.981079692314961	0.8	0.263500601500709	NaN	NaN	NaN	86	66	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	129	1	2	1	0.876689435545995	0.7	0.211555901594693	NaN	NaN	NaN	58	14	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	130	0	1	1	0.93019119192395	0.9	0.150204762459907	1	0.8	1.08430759622934	85	93	1	1	4	0	78	38	22.4
1	2	2	3	3	131	1	2	1	1.18520594706133	0.7	0.25129811943043	NaN	NaN	NaN	57	69	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	132	1	2	1	1.10151269234775	0.8	0.242840356724628	NaN	NaN	NaN	74	6	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	133	0	1	1	1.09892850010801	0.8	0.232362912247481	NaN	NaN	NaN	88	38	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	134	0	1	1	0.9041958121481	0.8	0.14970221882686	NaN	NaN	NaN	96	25	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	135	1	2	1	0.89135280811679	1	0.193565712757845	1	0.8	1.39167088883914	92	36	1	1	3	1	78	38	22.4
1	2	2	3	3	136	1	2	1	2.75361513974276	1	0.276302456946723	NaN	NaN	NaN	99	68	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	137	1	2	1	0.843253795638884	1	0.267261573379074	NaN	NaN	NaN	50	63	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	138	0	2	0	1.37592238073485	0.8	0.218794334585255	NaN	NaN	NaN	90	29	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	139	1	1	0	0.646453215013025	0.8	0.24574767449667	NaN	NaN	NaN	83	17	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	140	1	2	1	1.25084123562119	0.8	0.746267633312527	1	0.8	0.878010508549778	57	70	1	1	1	1	78	38	22.4
1	2	2	3	3	141	0	1	1	0.681702279682213	1	0.247217291340348	NaN	NaN	NaN	58	52	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	142	1	1	0	1.11307101373968	0.8	1.0218608951036	NaN	NaN	NaN	74	40	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	143	0	2	0	1.14895399590314	0.7	0.216311960994062	NaN	NaN	NaN	96	51	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	144	0	2	0	1.01909991932844	0.6	0.33207186963773	NaN	NaN	NaN	45	5	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	145	0	1	1	0.900021279284556	0.8	0.993543597745884	1	0.7	1.04512392128163	91	48	3	1	3	1	78	38	22.4
1	2	2	3	3	146	1	1	0	1.05108184037745	0.6	0.202677648630925	NaN	NaN	NaN	63	76	4	0	NaN	NaN	78	38	22.4
1	2	2	3	3	147	0	2	0	0.907947421869903	0.6	0.45750166792277	NaN	NaN	NaN	95	58	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	148	1	2	1	1.41620734360113	0.8	0.0887494110611442	NaN	NaN	NaN	81	48	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	149	1	2	1	0.898346000914171	0.8	0.12782711064574	NaN	NaN	NaN	82	8	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	150	0	2	0	0.785765979543794	0.9	0.123881024104776	0	0.7	0.960244531132048	59	96	2	0	2	0	78	38	22.4
1	2	2	3	3	151	1	1	0	1.01358043958971	0.8	0.206402055358922	NaN	NaN	NaN	57	72	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	152	0	1	1	0.992473091038119	0.8	0.186772317225405	NaN	NaN	NaN	95	18	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	153	1	1	0	0.763613486679969	0.8	0.214152310290956	NaN	NaN	NaN	79	62	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	154	1	2	1	0.989167183957034	0.8	0.0000694342743372545	NaN	NaN	NaN	76	4	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	155	1	1	0	0.770521422581805	0.6	0.261255086385063	0	0.8	0.538104826853669	93	12	3	1	3	1	78	38	22.4
1	2	2	3	3	156	0	2	0	2.01132544838329	0.5	0.644611856616393	NaN	NaN	NaN	47	95	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	157	0	1	1	1.08379498632639	0.7	0.505959743055428	NaN	NaN	NaN	92	69	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	158	1	1	0	0.766599904468603	0.9	0.457565658623935	NaN	NaN	NaN	96	14	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	159	1	2	1	0.857033078226959	0.9	0.264444892738538	NaN	NaN	NaN	60	25	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	160	0	2	0	0.844633878575405	0.8	0.196224873063329	0	0.8	1.14722444388099	99	7	3	1	3	1	78	38	22.4
1	2	2	3	3	161	0	2	0	0.774593168381398	0.8	0.265274327648513	NaN	NaN	NaN	99	38	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	162	0	2	0	0.808230939364148	0.9	0.57760382518245	NaN	NaN	NaN	79	25	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	163	1	2	1	0.785897822216793	1	0.204015915674972	NaN	NaN	NaN	61	19	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	164	0	1	1	1.07751339185706	0.8	0.17997008283055	NaN	NaN	NaN	47	52	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	165	1	2	1	0.974024551086768	0.8	0.105022105104581	1	0.9	0.877620971459692	71	40	1	1	1	1	78	38	22.4
1	2	2	3	3	166	0	1	1	0.95499853517249	0.8	0.222445225685078	NaN	NaN	NaN	85	33	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	167	0	2	0	1.2572699904842	0.6	0.320368193060858	NaN	NaN	NaN	68	57	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	168	1	1	0	1.01202969567676	0.8	0.244735627522459	NaN	NaN	NaN	71	32	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	169	0	1	1	0.872090989537537	0.9	0.302996322006948	NaN	NaN	NaN	62	7	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	170	0	2	0	0.716707619935914	0.8	1.31358952258597	0	0.8	1.31051730938634	55	36	2	0	2	0	78	38	22.4
1	2	2	3	3	171	1	2	1	0.706256704775296	0.8	0.975786297840386	NaN	NaN	NaN	52	91	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	172	1	1	0	1.02301855626065	0.8	0.207704942204145	NaN	NaN	NaN	80	99	4	0	NaN	NaN	78	38	22.4
1	2	2	3	3	173	1	2	1	0.952367892309849	0.8	0.379834644601942	NaN	NaN	NaN	85	88	4	0	NaN	NaN	78	38	22.4
1	2	2	3	3	174	1	2	1	0.874565182733204	0.8	0.841470745894185	NaN	NaN	NaN	78	44	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	175	0	2	0	0.767181702033849	0.9	0.338094127597287	0	0.8	1.32463522168837	84	44	2	0	3	1	78	38	22.4
1	2	2	3	3	176	1	2	1	1.08356147820377	0.9	0.313455823754339	NaN	NaN	NaN	41	77	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	177	1	2	1	0.591393580230943	1	0.265291836942197	NaN	NaN	NaN	42	28	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	178	1	2	1	0.755617825968511	0.8	0.374948793283693	NaN	NaN	NaN	92	7	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	179	1	2	1	1.00247182045787	0.8	0.923613016097079	NaN	NaN	NaN	63	90	1	1	NaN	NaN	78	38	22.4
1	2	2	3	3	180	0	1	1	1.01487512516469	0.8	0.831546816472837	1	0.8	1.082340587418	67	8	1	1	1	1	78	38	22.4
1	2	2	3	3	181	0	2	0	1.03467703015049	0.8	1.13873285000955	NaN	NaN	NaN	67	89	2	0	NaN	NaN	78	38	22.4
1	2	2	3	3	182	1	1	0	1.01804054318854	0.7	0.362463744793786	NaN	NaN	NaN	99	75	3	1	NaN	NaN	78	38	22.4
1	2	2	3	3	183	0	1	1	0.782542528489284	0.8	1.56105134718018	NaN	NaN	NaN	93	23	3	1	NaN	NaN	78	38	22.4
